,year,place_name,web_url,category,primary_use,address,city,ownership,location,image_url,ratings,description,province,country
483,2014,Peter Kiss Gallery,www.peterkiss.com,artist studio,Museum/Gallery,"1327 Railspur Alley, Vancouver, BC, V6H 4G9",Fairview,Privately Owned,"{""coordinates"": [-123.1337947, 49.2701374], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
484,2014,Plaza of Nations,www.plazaofnations.com?,gallery,Plaza/Park/Band Shell,"750 Pacific Blvd, Vancouver, BC, V6B 5E7",Downtown,Privately Owned,"{""coordinates"": [-123.110068, 49.276031], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/10.jpg?alt=media&token=41d2a644-57b0-4be2-9652-6fbbd3c6059d,1,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
485,2014,Portside Studios,,performance space,Artist Studio,"150 Mclean Dr, Vancouver, BC, V5L 3L1",Grandview-Woodland,Privately Owned,"{""coordinates"": [-123.0740061, 49.2833711], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,1,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
486,2014,Purple Thistle at Mergatroid Building,www.purplethistle.ca?,gallery,Artist Studio,"975 Vernon Drive, Vancouver, BC, V6A 3P2",Strathcona,Privately Owned,"{""coordinates"": [-123.0786643, 49.2761045], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
487,2014,Queen Elizabeth Park- Artist Residence,http://vancouver.ca/parks-recreation-culture/queen-elizabeth-park.aspx,studio,Artist Studio,"4600 Cambie St, Vancouver, BC, V5Y 2M5",Riley Park,Park Board/COV,"{""coordinates"": [-123.111815, 49.24203], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/1.jpg?alt=media&token=f4afc4cd-62f2-4c11-8a98-b947ab47113b,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
488,2014,Railtown Studios,http://railtownstudios.com/,studio,Artist Studio,"321 Railway St, Vancouver, BC, V6A 1A4",Strathcona,Privately Owned,"{""coordinates"": [-123.097645, 49.2846363], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
489,2014,Ray-Cam Co-Operative Center,http://vancouver.ca/parks-recreation-culture/ray-cam-co-operative-centre.aspx,studio,Community Centre/Hall,"920 E Hastings St, Vancouver, BC, V6A 3T1",Strathcona,Park Board/COV,"{""coordinates"": [-123.084089333259, 49.2807361611339], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/2.jpg?alt=media&token=20660e42-c9d0-4193-b830-2af707367ed4,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
490,2014,Red Gate Arts,,gallery,Artist Studio,"855 E Hastings St, Vancouver, BC, V6A 1R8",Strathcona,Privately Owned,"{""coordinates"": [-123.0859896, 49.2811222], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/1.jpg?alt=media&token=f4afc4cd-62f2-4c11-8a98-b947ab47113b,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
491,2014,"Rhythm Room, The",www.s2sproductions.com,museum,Rehearsal Studio,"8713 Cambie St, Vancouver, BC,",Marpole,Privately Owned,"{""coordinates"": [-123.1179859, 49.2064027], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
492,2014,Rogers Arena,http://rogersarena.com/,performance space,Arena/Stadium,"800 Griffiths Way, Vancouver, BC, V6B 6G1",Downtown,Privately Owned,"{""coordinates"": [-123.109143, 49.277049], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
493,2014,Roundhouse Community Centre,www.roundhouse.ca?,studio,Community Centre/Hall,"181 Roundhouse Mews, Vancouver, BC, V6Z 2W3",Downtown,City of Vancouver,"{""coordinates"": [-123.121747, 49.273308], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/1.jpg?alt=media&token=f4afc4cd-62f2-4c11-8a98-b947ab47113b,1,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
494,2014,Roy Barnett Recital Hall,http://www.music.ubc.ca/about-us/facilities/roy-barnett-recital-hall.html,studio,Performance Space,"6361 Memorial Rd, Vancouver, BC, V6T 1Z2",,Other,"{""coordinates"": [-123.256613, 49.267411], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/3.jpg?alt=media&token=bd6228bb-e568-42b3-a506-3a551b5e8255,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
495,2014,St James Community Square,www.sjcommunitysquare.org,performance space,Performance Space,"3214 W 10th Av, Vancouver, BC, V6K 2L2",Kitsilano,Privately Owned,"{""coordinates"": [-123.1765215, 49.2630518], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/10.jpg?alt=media&token=41d2a644-57b0-4be2-9652-6fbbd3c6059d,2,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
496,2014,Sunset Community Centre,http://www.mysunset.net/,performance space,Community Centre/Hall,"6810 Main St, Vancouver, BC, V5X 0A1",Sunset,Park Board/COV,"{""coordinates"": [-123.100610434694, 49.22286659427], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/10.jpg?alt=media&token=41d2a644-57b0-4be2-9652-6fbbd3c6059d,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
497,2014,Taiwanese Canadian Cultural Society,www.tccs.ca,performance space,Community Centre/Hall,"8853 Selkirk St, Vancouver, BC, V6P 4J6",Marpole,Privately Owned,"{""coordinates"": [-123.1338135, 49.2047023], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
498,2014,The Apartment,http://theapt.ca/filter/Exhibition,rehearsal,Museum/Gallery,"119B E Pender St, Vancouver, BC, V6A 1T6",Downtown,Privately Owned,"{""coordinates"": [-123.1015866, 49.2804859], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,5,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
499,2014,Thunderbird Community Centre,http://vancouver.ca/parks-recreation-culture/thunderbird-community-centre.aspx,studio,Community Centre/Hall,"2311 Cassiar St, Vancouver, BC, V5M 3X3",Hastings-Sunrise,Park Board/COV,"{""coordinates"": [-123.032103721071, 49.2636078361355], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/11.jpg?alt=media&token=97342afb-bc0a-4809-8520-87ee55083e7c,3,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
500,2014,Trout Lake Community Centre,https://vancouver.ca/parks-recreation-culture/trout-lake-community-centre.aspx,studio,Community Centre/Hall,"3360 Victoria Dr, Vancouver, BC, V5N 4M4",Kensington-Cedar Cottage,Park Board/COV,"{""coordinates"": [-123.065438, 49.255325], ""type"": ""Point""}",https://firebasestorage.googleapis.com/v0/b/explorer-8b11d.appspot.com/o/1.jpg?alt=media&token=f4afc4cd-62f2-4c11-8a98-b947ab47113b,4,"orem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula.",british columbia,Canada
